timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1621447391.657,0,0,0,32510,0,53,53,50.68,16
1621447391.76,0,0,0,32510,0,53,53,50.59,16
1621447391.866,0,0,0,32510,0,53,53,50.58,16
1621447391.97,0,0,0,32510,0,53,53,50.58,16
1621447392.073,0,0,0,32510,0,53,53,50.58,16
1621447392.176,0,0,0,32510,0,53,53,50.64,16
1621447392.279,0,0,0,32510,0,53,53,50.62,16
1621447392.382,0,0,0,32510,0,53,53,50.62,16
1621447392.487,0,0,0,32510,0,53,53,50.51,16
1621447392.59,0,0,0,32510,0,53,53,50.49,16
1621447392.693,0,0,0,32510,0,53,53,50.52,16
1621447392.796,0,0,0,32510,0,53,53,50.58,16
1621447392.899,0,0,0,32510,0,53,53,50.46,16
1621447393.002,0,0,0,32510,0,53,53,50.55,16
1621447393.105,0,0,0,32510,0,53,53,50.45,16
1621447393.209,0,0,0,32510,0,52,52,50.56,16
1621447393.312,0,0,0,32510,0,52,52,50.55,16
1621447393.415,0,0,0,32510,0,53,53,50.56,16
1621447393.518,0,0,0,32510,0,52,52,50.43,16
1621447393.621,0,0,0,32510,0,52,53,50.55,16
1621447393.724,0,0,0,32510,0,52,52,50.42,16
1621447393.827,0,0,0,32510,0,52,52,50.27,16
1621447393.933,0,0,0,32510,0,52,52,50.46,16
1621447394.036,0,0,0,32510,0,52,52,50.49,16
1621447394.139,0,0,0,32510,0,52,52,50.39,16
1621447394.242,0,0,0,32510,0,52,52,50.47,16
1621447394.345,0,0,0,32510,0,52,52,50.38,16
1621447394.448,0,0,0,32510,0,52,52,50.35,16
1621447394.551,0,0,0,32510,0,52,53,50.57,16
1621447394.656,0,0,0,32510,0,52,52,50.36,16
1621447394.759,0,0,0,32510,0,52,52,50.35,16
1621447394.862,0,0,0,32510,0,52,52,50.47,16
1621447394.965,0,0,0,32510,0,52,52,50.41,16
1621447395.068,0,0,0,32510,0,52,52,50.35,16
1621447395.171,0,0,0,32510,0,52,52,50.45,16
1621447395.274,0,0,0,32510,0,52,52,50.34,16
1621447395.377,0,0,0,32510,0,52,52,50.49,16
1621447395.484,0,0,0,32510,0,52,52,50.29,16
1621447395.587,0,0,0,32510,0,52,52,50.32,16
1621447395.69,0,0,0,32510,0,52,52,50.45,16
1621447395.794,0,0,0,32510,0,52,52,50.25,16
1621447395.897,0,0,0,32510,0,52,52,50.32,16
1621447396.0,0,0,0,32510,0,52,52,50.35,16
1621447396.102,0,0,0,32510,0,52,52,50.46,16
1621447396.208,0,0,0,32510,0,52,52,50.47,16
1621447396.311,0,0,0,32510,0,52,52,50.34,16
1621447396.414,0,0,0,32510,0,52,52,50.31,16
1621447396.517,0,0,0,32510,0,52,52,50.17,16
1621447396.621,0,0,0,32510,0,52,52,50.29,16
1621447396.724,0,0,0,32510,0,52,52,50.17,16
1621447396.827,0,0,0,32510,0,52,52,50.41,16
1621447396.93,0,0,0,32510,0,52,52,50.29,16
1621447397.033,0,0,0,32510,0,52,52,50.27,16
1621447397.137,0,0,0,32510,0,52,52,50.22,16
1621447397.24,0,0,0,32510,0,52,52,50.38,16
1621447397.343,0,0,0,32510,0,52,52,50.2,16
1621447397.446,0,0,0,32510,0,52,52,50.31,16
1621447397.549,0,0,0,32510,0,52,52,50.08,16
1621447397.652,0,0,0,32510,0,52,52,50.06,16
1621447397.755,0,0,0,32510,0,52,52,50.24,16
1621447397.859,0,0,0,32510,0,52,52,50.43,16
1621447397.962,0,0,0,32510,0,52,52,50.23,16
1621447398.066,0,0,0,32510,0,52,52,50.21,16
1621447398.169,0,0,0,32510,0,52,52,50.11,16
1621447398.272,0,0,0,32510,0,52,52,50.22,16
1621447398.375,0,0,0,32510,0,52,52,50.26,16
1621447398.478,0,0,0,32510,0,52,52,50.16,16
1621447398.581,0,0,0,32510,0,52,52,50.2,16
1621447398.684,0,0,0,32510,0,52,52,50.2,16
1621447398.787,0,0,0,32510,0,52,52,50.2,16
1621447398.89,0,0,0,32510,0,52,52,50.1,16
1621447398.993,0,0,0,32510,0,52,52,50.19,16
1621447399.096,0,0,0,32510,0,52,52,50.15,16
1621447399.199,0,0,0,32510,0,52,52,50.22,16
1621447399.302,0,0,0,32510,0,52,52,50.03,16
1621447399.405,0,0,0,32510,0,52,52,50.04,16
1621447399.511,0,0,0,32510,0,52,52,50.03,16
1621447399.614,0,0,0,32510,0,52,52,49.47,16
1621447399.718,0,0,0,32510,0,52,52,49.62,16
1621447399.821,0,0,0,32510,0,52,52,49.55,16
1621447399.924,0,0,0,32510,0,52,52,49.39,16
1621447400.027,0,0,0,32510,0,52,52,49.34,16
1621447400.13,0,0,0,32510,0,52,52,49.52,16
1621447400.233,0,0,0,32510,0,52,52,49.59,16
1621447400.336,0,0,0,32510,0,52,52,49.54,16
1621447400.439,0,0,0,32510,0,52,52,49.51,16
1621447400.542,0,0,0,32510,0,52,52,49.5,16
1621447400.645,0,0,0,32510,0,52,52,49.37,16
1621447400.748,0,0,0,32510,0,52,52,49.3,16
1621447400.851,0,0,0,32510,0,52,52,49.76,16
1621447400.954,0,0,0,32510,0,52,52,49.42,16
1621447401.059,0,0,0,32510,0,52,52,49.52,16
1621447401.166,0,0,0,32510,0,52,51,50.16,16
1621447401.269,0,0,0,32510,0,52,52,49.85,16
1621447401.372,0,0,0,32510,0,52,51,49.85,16
1621447401.475,0,0,0,32510,0,52,52,49.8,16
1621447401.578,0,0,0,32510,0,51,51,49.9,16
1621447401.681,0,0,0,32510,0,52,52,50.04,16
1621447401.784,0,0,0,32510,0,52,52,49.94,16
1621447401.887,0,0,0,32510,0,52,52,50.0,16
1621447401.99,0,0,0,32510,0,51,51,49.95,16
1621447402.093,0,0,0,32510,0,52,52,49.95,16
1621447402.196,0,0,0,32510,0,51,51,50.01,16
1621447402.299,0,0,0,32510,0,51,51,49.9,16
1621447402.402,0,0,0,32510,0,51,51,49.88,16
1621447402.505,0,0,0,32510,0,51,51,50.12,16
1621447402.611,0,0,0,32510,0,51,51,49.93,16
1621447402.714,0,0,0,32510,0,51,52,50.08,16
1621447402.817,0,0,0,32510,0,51,51,49.98,16
1621447402.92,0,0,0,32510,0,51,52,50.05,16
1621447403.023,0,0,0,32510,0,51,51,49.89,16
1621447403.126,0,0,0,32510,0,51,51,49.79,16
1621447403.229,0,0,0,32510,0,51,51,49.78,16
1621447403.332,0,0,0,32510,0,51,52,50.06,16
1621447403.435,0,0,0,32510,0,51,51,49.94,16
1621447403.54,0,0,0,32510,0,51,51,49.97,16
1621447403.643,0,0,0,32510,0,51,51,49.77,16
1621447403.746,0,0,0,32510,0,51,51,49.84,16
1621447403.85,0,0,0,32510,0,51,51,50.25,16
1621447403.953,0,0,0,32510,0,51,51,49.89,16
1621447404.056,0,0,0,32510,0,51,51,49.83,16
1621447404.159,0,0,0,32510,0,51,51,49.96,16
1621447404.263,0,0,0,32510,0,51,51,49.89,16
1621447404.366,0,0,0,32510,0,51,51,49.79,16
1621447404.469,0,0,0,32510,0,51,51,49.77,16
1621447404.572,0,0,0,32510,0,51,51,49.84,16
1621447404.675,0,0,0,32510,0,51,51,49.97,16
1621447404.778,0,0,0,32510,0,51,51,49.84,16
1621447404.881,0,0,0,32510,0,51,51,50.06,16
1621447404.985,0,0,0,32510,0,51,51,49.83,16
1621447405.088,0,0,0,32510,0,51,51,49.9,16
1621447405.191,0,0,0,32510,0,51,51,49.69,16
1621447405.294,0,0,0,32510,0,51,51,49.88,16
1621447405.397,0,0,0,32510,0,51,51,49.89,16
1621447405.501,0,0,0,32510,0,51,51,49.9,16
1621447405.607,0,0,0,32510,0,51,51,49.67,16
1621447405.71,0,0,0,32510,0,51,51,49.69,16
1621447405.813,0,0,0,32510,0,51,51,49.89,16
1621447405.916,0,0,0,32510,0,51,51,49.8,16
1621447406.019,0,0,0,32510,0,51,51,49.69,16
1621447406.123,0,0,0,32510,0,51,51,49.81,16
1621447406.229,0,0,0,32510,0,51,51,49.74,16
1621447406.331,0,0,0,32510,0,51,51,49.83,16
1621447406.434,0,0,0,32510,0,51,51,49.81,16
1621447406.538,0,0,0,32510,0,51,51,49.82,16
1621447406.64,0,0,0,32510,0,51,51,49.81,16
1621447406.743,0,0,0,32510,0,51,51,49.66,16
1621447406.846,0,0,0,32510,0,51,51,49.76,16
1621447406.95,0,0,0,32510,0,51,51,49.78,16
1621447407.053,0,0,0,32510,0,51,51,49.81,16
1621447407.156,0,0,0,32510,0,51,51,49.78,16
1621447407.26,0,0,0,32510,0,51,51,49.87,16
1621447407.363,0,0,0,32510,0,51,51,49.71,16
1621447407.467,0,0,0,32510,0,51,51,49.7,16
1621447407.571,0,0,0,32510,0,51,51,49.76,16
1621447407.675,0,0,0,32510,0,51,51,49.74,16
1621447407.778,0,0,0,32510,0,51,51,49.56,16
1621447407.881,0,0,0,32510,0,51,51,49.72,16
1621447407.984,0,0,0,32510,0,51,51,49.7,16
1621447408.087,0,0,0,32510,0,51,51,49.71,16
1621447408.193,0,0,0,32510,0,51,51,49.75,16
1621447408.296,0,0,0,32510,0,51,51,49.71,16
1621447408.399,0,0,0,32510,0,51,51,49.75,16
1621447408.502,0,0,0,32510,0,51,51,49.57,16
1621447408.605,0,0,0,32510,0,51,51,49.53,16
1621447408.71,0,0,0,32510,0,51,51,49.76,16
1621447408.815,0,0,0,32510,0,51,51,49.63,16
1621447408.918,0,0,0,32510,0,51,51,49.7,16
1621447409.02,0,0,0,32510,0,51,51,49.67,16
1621447409.123,0,0,0,32510,0,51,51,49.6,16
1621447409.226,0,0,0,32510,0,51,51,49.89,16
1621447409.329,0,0,0,32510,0,51,51,49.28,16
1621447409.432,0,0,0,32510,0,51,51,49.64,16
1621447409.536,0,0,0,32510,0,51,51,49.54,16
1621447409.639,0,0,0,32510,0,51,51,49.63,16
1621447409.743,0,0,0,32510,0,51,51,49.67,16
1621447409.846,0,0,0,32510,0,51,51,49.62,16
1621447409.949,0,0,0,32510,0,51,51,49.44,16
1621447410.052,0,0,0,32510,0,51,51,49.68,16
1621447410.158,0,0,0,32510,0,51,51,49.62,16
1621447410.261,0,0,0,32510,0,51,51,49.69,16
1621447410.364,0,0,0,32510,0,51,51,49.58,16
1621447410.467,0,0,0,32510,0,51,51,49.69,16
1621447410.57,0,0,0,32510,0,51,51,49.61,16
1621447410.673,0,0,0,32510,0,51,51,49.64,16
1621447410.776,0,0,0,32510,0,51,51,49.6,16
1621447410.88,0,0,0,32510,0,51,50,49.61,16
1621447410.983,0,0,0,32510,0,51,51,49.49,16
1621447411.086,0,0,0,32510,0,51,50,49.51,16
1621447411.189,0,0,0,32510,0,51,51,49.54,16
1621447411.292,0,0,0,32510,0,51,50,49.49,16
1621447411.395,0,0,0,32510,0,51,51,49.56,16
1621447411.498,0,0,0,32510,0,51,50,49.68,16
1621447411.602,0,0,0,32510,0,51,51,49.57,16
1621447411.705,0,0,0,32510,0,51,50,49.62,16
1621447411.808,0,0,0,32510,0,51,50,49.54,16
1621447411.911,0,0,0,32510,0,50,51,49.46,16
1621447412.015,0,0,0,32510,0,50,50,49.49,16
1621447412.118,0,0,0,32510,0,50,50,49.69,16
1621447412.224,0,0,0,32510,0,50,50,49.57,16
1621447412.327,0,0,0,32510,0,50,50,49.62,16
1621447412.43,0,0,0,32510,0,50,50,49.32,16
1621447412.533,0,0,0,32510,0,50,50,49.38,16
1621447412.636,0,0,0,32510,0,50,50,49.26,16
1621447412.739,0,0,0,32510,0,50,50,49.59,16
1621447412.842,0,0,0,32510,0,50,50,49.4,16
1621447412.946,0,0,0,32510,0,50,50,49.48,16
1621447413.049,0,0,0,32510,0,50,50,49.44,16
1621447413.152,0,0,0,32510,0,50,50,49.55,16
1621447413.255,0,0,0,32510,0,50,50,49.5,16
1621447413.358,0,0,0,32510,0,50,50,49.59,16
1621447413.461,0,0,0,32510,0,50,50,49.53,16
1621447413.564,0,0,0,32510,0,50,50,49.53,16
1621447413.668,0,0,0,32510,0,50,50,49.61,16
1621447413.771,0,0,0,32510,0,50,50,49.53,16
1621447413.874,0,0,0,32510,0,50,50,49.48,16
1621447413.977,0,0,0,32510,0,50,50,49.45,16
1621447414.08,0,0,0,32510,0,50,50,49.36,16
1621447414.183,0,0,0,32510,0,50,50,49.57,16
1621447414.289,0,0,0,32510,0,50,50,49.45,16
1621447414.392,0,0,0,32510,0,50,50,49.34,16
1621447414.495,0,0,0,32510,0,50,50,49.44,16
1621447414.598,0,0,0,32510,0,50,50,49.44,16
1621447414.701,0,0,0,32510,0,50,50,49.44,16
1621447414.804,0,0,0,32510,0,50,50,49.51,16
1621447414.907,0,0,0,32510,0,50,50,49.33,16
1621447415.011,0,0,0,32510,0,50,50,49.42,16
1621447415.114,0,0,0,32510,0,50,50,49.41,16
1621447415.218,0,0,0,32510,0,50,50,49.35,16
1621447415.321,0,0,0,32510,0,50,50,49.39,16
1621447415.425,0,0,0,32510,0,50,50,49.31,16
1621447415.528,0,0,0,32510,0,50,50,49.44,16
1621447415.633,0,0,0,32510,0,50,50,49.48,16
1621447415.736,0,0,0,32510,0,50,50,49.33,16
1621447415.839,0,0,0,32510,0,50,50,49.39,16
1621447415.942,0,0,0,32510,0,50,50,49.21,16
1621447416.045,0,0,0,32510,0,50,50,49.36,16
1621447416.148,0,0,0,32510,0,50,50,49.43,16
1621447416.252,0,0,0,32510,0,50,50,49.18,16
1621447416.355,0,0,0,32510,0,50,50,49.36,16
1621447416.458,0,0,0,32510,0,50,50,49.3,16
1621447416.561,0,0,0,32510,0,50,50,49.36,16
1621447416.664,0,0,0,32510,0,50,50,49.36,16
1621447416.768,0,0,0,32510,0,50,50,49.44,16
1621447416.871,0,0,0,32510,0,50,50,49.42,16
1621447416.977,0,0,0,32510,0,50,50,49.61,16
1621447417.08,0,0,0,32510,0,50,50,49.33,16
1621447417.183,0,0,0,32510,0,50,50,49.33,16
1621447417.286,0,0,0,32510,0,50,50,49.34,16
1621447417.389,0,0,0,32510,0,50,50,49.48,16
1621447417.492,0,0,0,32510,0,50,50,49.14,16
1621447417.595,0,0,0,32510,0,50,50,49.25,16
1621447417.698,0,0,0,32510,0,50,50,49.36,16
1621447417.801,0,0,0,32510,0,50,50,49.21,16
1621447417.904,0,0,0,32510,0,50,50,49.2,16
1621447418.007,0,0,0,32510,0,50,50,49.26,16
1621447418.11,0,0,0,32510,0,50,50,49.24,16
1621447418.213,0,0,0,32510,0,50,50,49.3,16
1621447418.319,0,0,0,32510,0,50,50,49.07,16
1621447418.423,0,0,0,32510,0,50,50,49.15,16
1621447418.527,0,0,0,32510,0,50,50,49.3,16
1621447418.63,0,0,0,32510,0,50,50,49.32,16
1621447418.734,0,0,0,32510,0,50,50,49.29,16
1621447418.837,0,0,0,32510,0,50,50,49.15,16
1621447418.941,0,0,0,32510,0,50,50,49.2,16
1621447419.044,0,0,0,32510,0,50,50,49.23,16
1621447419.147,0,0,0,32510,0,50,50,49.27,16
1621447419.25,0,0,0,32510,0,50,50,49.13,16
1621447419.354,0,0,0,32510,0,50,50,49.32,16
1621447419.457,0,0,0,32510,0,50,49,49.26,16
1621447419.56,0,0,0,32510,0,50,50,49.33,16
1621447419.664,0,0,0,32510,0,50,50,49.22,16
1621447419.767,0,0,0,32510,0,50,50,49.1,16
1621447419.87,0,0,0,32510,0,50,50,49.31,16
1621447419.973,0,0,0,32510,0,50,50,49.21,16
1621447420.076,0,0,0,32510,0,50,49,49.1,16
1621447420.179,0,0,0,32510,0,50,50,49.28,16
1621447420.285,0,0,0,32510,0,50,50,49.17,16
1621447420.388,0,0,0,32510,0,50,50,49.24,16
1621447420.491,0,0,0,32510,0,50,50,49.28,16
1621447420.594,0,0,0,32510,0,50,49,49.29,16
1621447420.697,0,0,0,32510,0,50,50,49.04,16
1621447420.8,0,0,0,32510,0,50,50,49.24,16
1621447420.903,0,0,0,32510,0,50,50,49.17,16
1621447421.007,0,0,0,32510,0,50,49,49.14,16
1621447421.11,0,0,0,32510,0,50,50,49.23,16
1621447421.213,0,0,0,32510,0,50,50,49.15,16
1621447421.316,0,0,0,32510,0,50,50,49.23,16
1621447421.419,0,0,0,32510,0,50,49,49.28,16
1621447421.522,0,0,0,32510,0,50,50,49.19,16
1621447421.625,0,0,0,32510,0,50,50,49.19,16
1621447421.729,0,0,0,32510,0,50,50,49.19,16
1621447421.832,0,0,0,32510,0,50,49,49.12,16
1621447421.935,0,0,0,32510,0,50,49,49.0,16
1621447422.038,0,0,0,32510,0,50,49,49.19,16
1621447422.142,0,0,0,32510,0,50,50,49.09,16
1621447422.245,0,0,0,32510,0,50,50,49.28,16
1621447422.35,0,0,0,32510,0,50,49,49.03,16
1621447422.453,0,0,0,32510,0,50,49,49.24,16
1621447422.556,0,0,0,32510,0,50,49,48.99,16
1621447422.659,0,0,0,32510,0,50,49,49.06,16
1621447422.763,0,0,0,32510,0,50,49,49.14,16
1621447422.865,0,0,0,32510,0,50,49,48.95,16
1621447422.969,0,0,0,32510,0,49,49,49.07,16
1621447423.072,0,0,0,32510,0,50,49,49.12,16
1621447423.175,0,0,0,32510,0,50,49,49.1,16
1621447423.278,0,0,0,32510,0,50,49,49.05,16
1621447423.381,0,0,0,32510,0,50,49,49.0,16
1621447423.485,0,0,0,32510,0,50,49,48.88,16
1621447423.588,0,0,0,32510,0,50,49,49.09,16
1621447423.694,0,0,0,32510,0,50,49,49.15,16
1621447423.797,0,0,0,32510,0,49,49,49.07,16
1621447423.9,0,0,0,32510,0,49,49,49.04,16
1621447424.003,0,0,0,32510,0,49,49,49.1,16
1621447424.106,0,0,0,32510,0,50,49,48.92,16
1621447424.209,0,0,0,32510,0,49,49,49.05,16
1621447424.312,0,0,0,32510,0,49,49,49.29,16
1621447424.416,0,0,0,32510,0,49,49,49.03,16
1621447424.519,0,0,0,32510,0,49,49,49.06,16
1621447424.622,0,0,0,32510,0,49,49,49.06,16
1621447424.725,0,0,0,32510,0,49,49,49.06,16
1621447424.828,0,0,0,32510,0,49,49,49.01,16
1621447424.931,0,0,0,32510,0,49,49,49.0,16
1621447425.034,0,0,0,32510,0,49,49,48.88,16
1621447425.138,0,0,0,32510,0,49,49,48.87,16
1621447425.241,0,0,0,32510,0,49,49,49.03,16
1621447425.344,0,0,0,32510,0,49,49,48.93,16
1621447425.448,0,0,0,32510,0,49,49,49.08,16
1621447425.551,0,0,0,32510,0,49,49,49.03,16
1621447425.655,0,0,0,32510,0,49,49,49.08,16
1621447425.759,0,0,0,32510,0,49,49,48.99,16
1621447425.862,0,0,0,32510,0,49,49,49.0,16
1621447425.965,0,0,0,32510,0,49,49,48.98,16
1621447426.068,0,0,0,32510,0,49,49,48.79,16
1621447426.172,0,0,0,32510,0,49,49,49.01,16
1621447426.275,0,0,0,32510,0,49,49,48.99,16
1621447426.378,0,0,0,32510,0,49,49,49.0,16
1621447426.481,0,0,0,32510,0,49,49,49.1,16
1621447426.584,0,0,0,32510,0,49,49,49.04,16
1621447426.687,0,0,0,32510,0,49,49,49.13,16
1621447426.79,0,0,0,32510,0,49,49,48.94,16
1621447426.893,0,0,0,32510,0,49,49,48.95,16
1621447426.996,0,0,0,32510,0,49,49,48.97,16
1621447427.099,0,0,0,32510,0,49,49,48.94,16
1621447427.203,0,0,0,32510,0,49,49,49.04,16
1621447427.306,0,0,0,32510,0,49,49,49.01,16
1621447427.409,0,0,0,32510,0,49,49,49.16,16
1621447427.513,0,0,0,32510,0,49,49,49.01,16
1621447427.616,0,0,0,32510,0,49,49,48.92,16
1621447427.719,0,0,0,32510,0,49,49,48.98,16
1621447427.825,0,0,0,32510,0,49,49,48.79,16
1621447427.928,0,0,0,32510,0,49,49,48.9,16
1621447428.031,0,0,0,32510,0,49,49,48.85,16
1621447428.134,0,0,0,32510,0,49,49,48.87,16
1621447428.238,0,0,0,32510,0,49,49,48.89,16
1621447428.341,0,0,0,32510,0,49,49,48.92,16
1621447428.446,0,0,0,32510,0,49,49,48.96,16
1621447428.55,0,0,0,32510,0,49,49,48.93,16
1621447428.653,0,0,0,32510,0,49,49,48.98,16
1621447428.757,0,0,0,32510,0,49,49,48.86,16
1621447428.861,0,0,0,32510,0,49,49,48.83,16
1621447428.964,0,0,0,32510,0,49,49,48.89,16
1621447429.068,0,0,0,32510,0,49,49,48.88,16
1621447429.171,0,0,0,32510,0,49,49,48.79,16
1621447429.274,0,0,0,32510,0,49,49,48.74,16
1621447429.377,0,0,0,32510,0,49,49,48.87,16
1621447429.48,0,0,0,32510,0,49,49,48.98,16
1621447429.583,0,0,0,32510,0,49,49,48.69,16
1621447429.689,0,0,0,32510,0,49,49,48.86,16
1621447429.792,0,0,0,32510,0,49,49,48.99,16
1621447429.896,0,0,0,32510,0,49,49,48.67,16
1621447429.999,0,0,0,32510,0,49,49,48.89,16
1621447430.102,0,0,0,32510,0,49,49,48.81,16
1621447430.205,0,0,0,32510,0,49,49,48.86,16
1621447430.308,0,0,0,32510,0,49,49,48.9,16
1621447430.412,0,0,0,32510,0,49,49,48.99,16
1621447430.515,0,0,0,32510,0,49,49,48.93,16
1621447430.617,0,0,0,32510,0,49,49,48.92,16
1621447430.721,0,0,0,32510,0,49,49,48.82,16
1621447430.824,0,0,0,32510,0,49,49,48.92,16
1621447430.927,0,0,0,32510,0,49,49,48.82,16
1621447431.03,0,0,0,32510,0,49,49,48.96,16
1621447431.134,0,0,0,32510,0,49,49,48.81,16
1621447431.237,0,0,0,32510,0,49,49,48.84,16
1621447431.34,0,0,0,32510,0,49,49,48.94,16
1621447431.443,0,0,0,32510,0,49,49,48.93,16
1621447431.546,0,0,0,32510,0,49,49,48.88,16
1621447431.649,0,0,0,32510,0,49,49,48.8,16
1621447431.751,0,0,0,32510,0,49,49,48.78,16
1621447431.855,0,0,0,32510,0,49,49,48.84,16
1621447431.958,0,0,0,32510,0,49,49,48.9,16
1621447432.061,0,0,0,32510,0,49,49,48.84,16
1621447432.166,0,0,0,32510,0,49,49,48.9,16
1621447432.269,0,0,0,32510,0,49,49,48.74,16
1621447432.372,0,0,0,32510,0,49,49,48.76,16
1621447432.477,0,0,0,32510,0,49,49,48.75,16
1621447432.58,0,0,0,32510,0,49,48,48.8,16
1621447432.683,0,0,0,32510,0,49,48,48.84,16
1621447432.786,0,0,0,32510,0,49,49,48.76,16
1621447432.889,0,0,0,32510,0,49,49,48.75,16
1621447432.992,0,0,0,32510,0,49,48,48.67,16
1621447433.095,0,0,0,32510,0,49,48,48.62,16
1621447433.199,0,0,0,32510,0,49,48,48.74,16
1621447433.302,0,0,0,32510,0,49,48,48.75,16
1621447433.405,0,0,0,32510,0,49,48,48.76,16
1621447433.508,0,0,0,32510,0,49,48,48.81,16
1621447433.611,0,0,0,32510,0,49,49,48.81,16
1621447433.714,0,0,0,32510,0,49,49,48.83,16
1621447433.817,0,0,0,32510,0,49,48,48.86,16
1621447433.921,0,0,0,32510,0,49,48,48.79,16
1621447434.024,0,0,0,32510,0,49,48,48.84,16
1621447434.127,0,0,0,32510,0,49,49,48.74,16
1621447434.23,0,0,0,32510,0,49,49,48.81,16
1621447434.333,0,0,0,32510,0,49,49,48.55,16
1621447434.436,0,0,0,32510,0,49,48,48.72,16
1621447434.543,0,0,0,32510,0,49,48,48.6,16
1621447434.646,0,0,0,32510,0,49,48,48.7,16
1621447434.749,0,0,0,32510,0,49,48,48.74,16
1621447434.852,0,0,0,32510,0,49,48,48.71,16
1621447434.955,0,0,0,32510,0,49,48,48.75,16
1621447435.058,0,0,0,32510,0,49,48,48.72,16
1621447435.164,0,0,0,32510,0,49,48,48.59,16
1621447435.267,0,0,0,32510,0,49,48,48.71,16
1621447435.372,0,0,0,32510,0,49,48,48.65,16
1621447435.475,0,0,0,32510,0,49,48,48.64,16
1621447435.578,0,0,0,32510,0,49,48,48.69,16
1621447435.681,0,0,0,32510,0,49,48,48.72,16
1621447435.786,0,0,0,32510,0,49,48,48.75,16
1621447435.889,0,0,0,32510,0,49,48,48.71,16
1621447435.992,0,0,0,32510,0,49,48,48.78,16
1621447436.095,0,0,0,32510,0,49,48,48.69,16
1621447436.198,0,0,0,32510,0,49,48,48.67,16
1621447436.301,0,0,0,32510,0,49,48,48.67,16
1621447436.404,0,0,0,32510,0,49,48,48.57,16
1621447436.508,0,0,0,32510,0,49,48,48.65,16
1621447436.611,0,0,0,32510,0,49,48,48.75,16
1621447436.714,0,0,0,32510,0,49,48,48.69,16
1621447436.817,0,0,0,32510,0,49,48,48.65,16
1621447436.92,0,0,0,32510,0,49,48,48.63,16
1621447437.023,0,0,0,32510,0,49,48,48.75,16
1621447437.129,0,0,0,32510,0,48,48,48.69,16
1621447437.232,0,0,0,32510,0,49,48,48.62,16
1621447437.335,0,0,0,32510,0,49,48,48.58,16
1621447437.438,0,0,0,32510,0,49,48,48.71,16
1621447437.541,0,0,0,32510,0,48,48,48.75,16
1621447437.644,0,0,0,32510,0,49,48,48.65,16
1621447437.747,0,0,0,32510,0,49,48,48.65,16
1621447437.851,0,0,0,32510,0,49,48,48.56,16
1621447437.954,0,0,0,32510,0,49,48,48.55,16
1621447438.057,0,0,0,32510,0,48,48,48.73,16
1621447438.16,0,0,0,32510,0,48,48,48.54,16
1621447438.263,0,0,0,32510,0,48,48,48.57,16
1621447438.366,0,0,0,32510,0,48,48,48.65,16
1621447438.469,0,0,0,32510,0,48,48,48.65,16
1621447438.574,0,0,0,32510,0,48,48,48.62,16
1621447438.677,0,0,0,32510,0,48,48,48.71,16
1621447438.782,0,0,0,32510,0,48,48,48.62,16
1621447438.885,0,0,0,32510,0,48,48,48.58,16
1621447438.988,0,0,0,32510,0,48,48,48.62,16
1621447439.091,0,0,0,32510,0,48,48,48.66,16
1621447439.196,0,0,0,32510,0,48,48,48.71,16
1621447439.299,0,0,0,32510,0,48,48,48.62,16
1621447439.402,0,0,0,32510,0,48,48,48.52,16
1621447439.504,0,0,0,32510,0,48,48,48.66,16
1621447439.607,0,0,0,32510,0,48,48,48.57,16
1621447439.71,0,0,0,32510,0,48,48,48.46,16
1621447439.813,0,0,0,32510,0,48,48,48.4,16
1621447439.917,0,0,0,32510,0,48,48,48.41,16
1621447440.02,0,0,0,32510,0,48,48,48.57,16
1621447440.123,0,0,0,32510,0,48,48,48.54,16
1621447440.227,0,0,0,32510,0,48,48,48.54,16
1621447440.33,0,0,0,32510,0,48,48,48.38,16
1621447440.433,0,0,0,32510,0,48,48,48.55,16
1621447440.539,0,0,0,32510,0,48,48,48.47,16
1621447440.642,0,0,0,32510,0,48,48,48.42,16
1621447440.745,0,0,0,32510,0,48,48,48.45,16
1621447440.848,0,0,0,32510,0,48,48,48.44,16
1621447440.951,0,0,0,32510,0,48,48,48.58,16
1621447441.054,0,0,0,32510,0,48,48,48.58,16
1621447441.16,0,0,0,32510,0,48,48,48.58,16
1621447441.263,0,0,0,32510,0,48,48,48.49,16
1621447441.366,0,0,0,32510,0,48,48,48.49,16
1621447441.469,0,0,0,32510,0,48,48,48.55,16
1621447441.572,0,0,0,32510,0,48,48,48.46,16
1621447441.675,0,0,0,32510,0,48,48,48.58,16
1621447441.778,0,0,0,32510,0,48,48,48.46,16
1621447441.882,0,0,0,32510,0,48,48,48.55,16
1621447441.985,0,0,0,32510,0,48,48,48.46,16
1621447442.088,0,0,0,32510,0,48,48,48.17,16
1621447442.191,0,0,0,32510,0,48,48,48.39,16
1621447442.295,0,0,0,32510,0,48,48,48.59,16
1621447442.398,0,0,0,32510,0,48,48,48.46,16
1621447442.503,0,0,0,32510,0,48,48,48.56,16
1621447442.606,0,0,0,32510,0,48,48,48.53,16
1621447442.709,0,0,0,32510,0,48,48,48.6,16
1621447442.812,0,0,0,32510,0,48,48,48.61,16
1621447442.915,0,0,0,32510,0,48,48,48.6,16
