gpu_index,datetime,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
0,2021-05-19T18:02:00.000000,0.0,0.0,32510.0,0.0,55.21739130434783,55.573913043478264,51.937304347826114,16.0
0,2021-05-19T18:03:00.000000,0.0,0.0,32510.0,0.0,50.90344827586207,50.81896551724138,49.70322413793103,16.0
0,2021-05-19T18:04:00.000000,0.0,0.0,32508.393103448278,1.606896551724138,46.86379310344827,46.23275862068966,47.91512068965518,16.0
0,2021-05-19T18:05:00.000000,2.075862068965517,0.6862068965517242,32009.618965517242,500.3810344827586,45.12586206896552,44.16896551724138,51.25136206896552,16.0
0,2021-05-19T18:06:00.000000,84.56551724137931,51.90689655172414,4980.496551724138,27529.503448275864,59.82241379310345,62.41896551724138,183.49031034482758,16.0
0,2021-05-19T18:07:00.000000,83.23793103448276,52.47931034482759,4705.0,27805.0,70.1051724137931,74.49827586206897,187.97436206896552,16.0
0,2021-05-19T18:08:00.000000,83.18181818181819,49.107438016528924,7692.3140495867765,24817.685950413223,70.57851239669421,75.40495867768595,187.281652892562,16.0
1,2021-05-19T18:02:00.000000,0.0,0.0,32510.0,0.0,56.0,57.0,52.52916666666667,16.0
